Sequence	MissingNumber
FGFBP2.fas	250
FGFBP3.fas	30
FGFR1.fas	5
FGFR1OP2.fas	1
FGFR2.fas	2
FGFR3.fas	16
FGFR4.fas	1
FGFRL1.fas	17
FGG.fas	1
FGGY.fas	2
FGL1.fas	4
FGL2.fas	3
FGR.fas	0
FH.fas	6
FHAD1.fas	35
FHDC1.fas	35
FHIT.fas	12
FHL1.fas	9
FHL2.fas	3
FHL3.fas	0
FHL5.fas	2
FHOD1.fas	1
FHOD3.fas	5
FIBCD1.fas	8
FIBIN.fas	1
FIBP.fas	0
FICD.fas	8
FIG4.fas	9
FIGLA.fas	2
FIGN.fas	8
FIGNL1.fas	11
FIGNL2.fas	53
FILIP1.fas	11
FILIP1L.fas	17
FIP1L1.fas	4
FIS1.fas	0
FITM1.fas	3
FITM2.fas	6
FIZ1.fas	55
FJX1.fas	40
FKBP10.fas	2
FKBP11.fas	1
FKBP14.fas	2
FKBP15.fas	2
FKBP1A.fas	183
FKBP1B.fas	0
FKBP1C.fas	295
FKBP2.fas	2
FKBP3.fas	3
FKBP4.fas	7
FKBP5.fas	3
FKBP6.fas	3
FKBP7.fas	1
FKBP8.fas	4
FKBP9.fas	5
FKBPL.fas	4
FKRP.fas	24
FKTN.fas	3
FLACC1.fas	19
FLAD1.fas	2
FLCN.fas	1
FLI1.fas	3
FLII.fas	4
FLNA.fas	21
FLNB.fas	5
FLNC.fas	2
FLOT1.fas	1
FLOT2.fas	3
FLRT1.fas	14
FLRT2.fas	7
FLRT3.fas	4
FLT1.fas	8
FLT3.fas	8
FLT3LG.fas	50
FLT4.fas	5
FLVCR1.fas	5
FLVCR2.fas	8
FLYWCH1.fas	21
FLYWCH2.fas	24
FMC1.fas	5
FMN1.fas	5
FMN2.fas	51
FMNL1.fas	2
FMNL2.fas	1
FMNL3.fas	1
FMO1.fas	43
FMO2.fas	31
FMO3.fas	42
FMO4.fas	25
FMO5.fas	16
FMOD.fas	3
FMR1.fas	6
FMR1NB.fas	24
FN1.fas	5
FN3K.fas	13
FN3KRP.fas	9
FNBP1.fas	7
FNBP1L.fas	1
FNBP4.fas	7
FNDC1.fas	6
FNDC10.fas	85
FNDC11.fas	10
FNDC3A.fas	2
FNDC3B.fas	3
FNDC4.fas	7
FNDC5.fas	0
FNDC7.fas	2
FNDC8.fas	6
FNDC9.fas	2
FNIP1.fas	7
FNIP2.fas	9
FNTA.fas	2
FNTB.fas	1
FOCAD.fas	8
FOLH1.fas	14
FOLR1.fas	14
FOLR2.fas	40
FOLR3.fas	82
FOS.fas	7
FOSB.fas	1
FOSL1.fas	1
FOSL2.fas	5
FOXA1.fas	10
FOXA2.fas	10
FOXA3.fas	10
FOXB1.fas	10
FOXB2.fas	45
FOXC1.fas	70
FOXC2.fas	37
FOXD1.fas	100
FOXD2.fas	48
FOXD3.fas	49
FOXD4.fas	20
FOXD4L1.fas	23
FOXD4L3.fas	24
FOXD4L4.fas	45
FOXD4L5.fas	63
FOXD4L6.fas	24
FOXE1.fas	43
FOXE3.fas	78
FOXF1.fas	32
FOXF2.fas	78
FOXG1.fas	74
FOXH1.fas	7
FOXI1.fas	14
FOXI2.fas	30
FOXI3.fas	71
FOXJ1.fas	9
FOXJ2.fas	3
FOXJ3.fas	1
FOXK1.fas	6
FOXK2.fas	6
FOXL1.fas	15
FOXL2.fas	64
FOXL2NB.fas	234
FOXL3.fas	20
FOXM1.fas	10
FOXN1.fas	3
FOXN2.fas	4
FOXN3.fas	8
FOXN4.fas	3
FOXO1.fas	2
FOXO3.fas	4
FOXO3B.fas	297
FOXO4.fas	20
FOXO6.fas	28
FOXP1.fas	1
FOXP2.fas	5
FOXP3.fas	8
FOXP4.fas	3
FOXQ1.fas	79
FOXR1.fas	2
FOXR2.fas	106
FOXRED1.fas	0
FOXRED2.fas	1
FOXS1.fas	5
FP565260.fas	10
FPGS.fas	3
FPGT.fas	6
FRA10AC1.fas	6
FRAS1.fas	8
FRAT1.fas	75
FRAT2.fas	81
FREM1.fas	3
FREM3.fas	134
FRG1.fas	9
FRG2.fas	130
FRG2B.fas	128
FRK.fas	2
FRMD1.fas	96
FRMD3.fas	7
FRMD4A.fas	6
FRMD4B.fas	5
FRMD5.fas	3
FRMD6.fas	3
FRMD7.fas	10
FRMD8.fas	4
FRMPD1.fas	8
FRMPD2.fas	37
FRMPD3.fas	33
FRMPD4.fas	17
FRRS1.fas	3
FRRS1L.fas	1
FRS2.fas	4
FRS3.fas	8
FRY.fas	6
FRYL.fas	1
FRZB.fas	1
FSBP.fas	11
FSCN1.fas	16
FSCN2.fas	4
FSCN3.fas	1
FSD1.fas	6
FSD1L.fas	3
FSD2.fas	2
FSHB.fas	3
FSHR.fas	4
FSIP1.fas	3
FST.fas	0
FSTL1.fas	3
FSTL3.fas	13
FSTL4.fas	2
FSTL5.fas	9
FTCD.fas	15
FTCDNL1.fas	108
FTH1.fas	9
FTHL17.fas	66
FTL.fas	14
FTMT.fas	15
FTO.fas	6
FTSJ1.fas	10
FTSJ3.fas	3
FUBP1.fas	2
FUBP3.fas	2
FUCA1.fas	5
FUCA2.fas	1
FUNDC1.fas	7
FUNDC2.fas	4
FUOM.fas	44
FURIN.fas	2
FUS.fas	2
FUT1.fas	18
FUT10.fas	7
FUT11.fas	3
FUT2.fas	61
FUT4.fas	49
FUT5.fas	261
FUT6.fas	144
FUT7.fas	10
FUT8.fas	3
FUT9.fas	9
FUZ.fas	5
FXN.fas	6
FXR1.fas	6
FXR2.fas	1
FXYD1.fas	12
FXYD2.fas	5
FXYD5.fas	6
FXYD6.fas	2
FXYD7.fas	66
FYB1.fas	2
FYB2.fas	6
FYCO1.fas	12
FYN.fas	2
FYTTD1.fas	7
FZD1.fas	18
FZD10.fas	23
FZD2.fas	42
FZD3.fas	11
FZD4.fas	3
FZD5.fas	18
FZD6.fas	5
FZD7.fas	17
FZD8.fas	118
FZD9.fas	39
FZR1.fas	5
G0S2.fas	13
G2E3.fas	7
G3BP1.fas	8
G3BP2.fas	2
G6PC1.fas	8
G6PC2.fas	13
G6PC3.fas	0
G6PD.fas	15
GAA.fas	5
GAB1.fas	2
GAB2.fas	6
GAB3.fas	5
GAB4.fas	10
GABARAP.fas	0
GABARAPL1.fas	4
GABARAPL2.fas	1
GABBR1.fas	2
GABBR2.fas	3
GABPA.fas	5
GABPB1.fas	2
GABPB2.fas	5
GABRA1.fas	1
GABRA2.fas	4
GABRA3.fas	14
GABRA4.fas	3
GABRA5.fas	10
GABRA6.fas	3
GABRB1.fas	4
GABRB2.fas	2
GABRB3.fas	2
GABRD.fas	9
GABRE.fas	11
GABRG1.fas	6
GABRG2.fas	5
GABRG3.fas	12
GABRP.fas	4
GABRQ.fas	27
GABRR1.fas	6
GABRR2.fas	9
GABRR3.fas	61
GAD1.fas	0
GAD2.fas	4
GADD45A.fas	6
GADD45B.fas	13
GADD45G.fas	5
GADD45GIP1.fas	15
GADL1.fas	5
GAK.fas	8
GAL.fas	4
GAL3ST1.fas	15
GAL3ST2.fas	70
GAL3ST3.fas	34
GAL3ST4.fas	2
GALC.fas	3
GALE.fas	1
GALK1.fas	3
GALK2.fas	3
GALM.fas	5
GALNS.fas	3
GALNT1.fas	4
GALNT10.fas	3
GALNT11.fas	2
GALNT12.fas	4
GALNT13.fas	6
GALNT14.fas	4
GALNT15.fas	3
GALNT16.fas	3
GALNT17.fas	7
GALNT18.fas	9
GALNT2.fas	5
GALNT3.fas	3
GALNT4.fas	4
GALNT5.fas	8
GALNT6.fas	4
GALNT7.fas	3
GALNT8.fas	88
GALNT9.fas	9
GALNTL5.fas	13
GALNTL6.fas	9
GALP.fas	98
GALR1.fas	12
GALR2.fas	32
GALR3.fas	46
GALT.fas	1
GAMT.fas	11
GAN.fas	2
GANAB.fas	6
GANC.fas	8
GAP43.fas	7
GAPDH.fas	12
GAPDHS.fas	47
GAPT.fas	4
GAPVD1.fas	4
GAR1.fas	3
GAREM1.fas	6
GAREM2.fas	14
GARNL3.fas	7
GARRE1.fas	3
GARS1.fas	2
GART.fas	7
GAS1.fas	45
GAS2.fas	3
GAS2L1.fas	15
GAS2L2.fas	4
GAS2L3.fas	9
GAS6.fas	16
GAS7.fas	3
GAS8.fas	5
GASK1A.fas	16
GASK1B.fas	8
GAST.fas	6
GATA1.fas	11
GATA2.fas	8
GATA3.fas	3
GATA4.fas	4
GATA5.fas	5
GATA6.fas	46
GATAD1.fas	8
GATAD2A.fas	4
GATAD2B.fas	3
GATB.fas	3
GATC.fas	5
GATD1.fas	4
GATD3A.fas	5
GATD3B.fas	3
GATM.fas	2
GBA.fas	9
GBA2.fas	0
GBA3.fas	71
GBE1.fas	4
GBF1.fas	2
GBGT1.fas	27
GBX1.fas	5
GBX2.fas	4
GC.fas	4
GCA.fas	3
GCAT.fas	9
GCC1.fas	4
GCC2.fas	20
GCDH.fas	0
GCFC2.fas	7
GCG.fas	2
GCGR.fas	10
GCH1.fas	4
GCHFR.fas	1
GCK.fas	4
GCKR.fas	155
GCLC.fas	1
GCLM.fas	2
GCM1.fas	10
GCM2.fas	12
GCN1.fas	4
GCNA.fas	61
GCNT1.fas	8
GCNT2.fas	12
GCNT3.fas	4
GCNT4.fas	7
GCNT7.fas	25
GCOM1.fas	29
GCSAM.fas	5
GCSAML.fas	67
GCSH.fas	7
GDA.fas	11
GDAP1.fas	4
GDAP1L1.fas	2
GDAP2.fas	3
GDE1.fas	3
GDF1.fas	35
GDF10.fas	12
GDF11.fas	4
GDF15.fas	11
GDF2.fas	5
GDF3.fas	26
GDF5.fas	8
GDF6.fas	26
GDF7.fas	26
GDF9.fas	8
GDI1.fas	6
GDI2.fas	4
GDNF.fas	1
GDPD1.fas	1
GDPD2.fas	2
GDPD3.fas	3
GDPD4.fas	36
GDPD5.fas	1
GDPGP1.fas	8
GEM.fas	1
GEMIN2.fas	5
GEMIN4.fas	6
GEMIN5.fas	5
GEMIN6.fas	8
GEMIN7.fas	7
GEMIN8.fas	22
GEN1.fas	6
GET1.fas	2
GET3.fas	5
GET4.fas	31
GFAP.fas	4
GFER.fas	2
GFI1.fas	3
GFI1B.fas	0
GFM1.fas	2
GFM2.fas	5
GFOD1.fas	12
GFOD2.fas	3
GFPT1.fas	2
GFPT2.fas	3
GFRA1.fas	4
GFRA2.fas	2
GFRA3.fas	5
GFRA4.fas	216
GFRAL.fas	8
GFUS.fas	7
GFY.fas	18
GGA1.fas	3
GGA2.fas	5
GGA3.fas	3
GGACT.fas	9
GGCT.fas	2
GGCX.fas	1
GGH.fas	5
GGN.fas	39
GGNBP2.fas	2
GGPS1.fas	10
GGT1.fas	8
GGT2.fas	12
GGT5.fas	2
GGT6.fas	26
GGT7.fas	4
GGTA1.fas	14
GGTLC1.fas	9
GGTLC2.fas	124
GGTLC3.fas	11
GH1.fas	15
GH2.fas	115
GHDC.fas	3
GHITM.fas	4
GHR.fas	7
GHRH.fas	1
GHRHR.fas	5
GHRL.fas	2
GHSR.fas	10
GID4.fas	114
GID8.fas	4
GIGYF1.fas	8
GIGYF2.fas	10
GIMAP2.fas	132
GIMAP6.fas	92
GIMAP8.fas	51
GIMD1.fas	12
GIN1.fas	5
GINM1.fas	3
GINS1.fas	9
GINS2.fas	4
GINS3.fas	1
GINS4.fas	3
GIP.fas	6
GIPC1.fas	6
GIPC2.fas	5
GIPR.fas	6
GIT1.fas	2
GIT2.fas	2
GJA1.fas	14
GJA10.fas	42
GJA3.fas	39
GJA4.fas	5
GJA5.fas	4
GJA8.fas	8
GJA9.fas	70
GJB1.fas	12
GJB2.fas	2
GJB3.fas	4
GJB4.fas	15
GJB5.fas	4
GJB6.fas	3
GJB7.fas	44
GJC1.fas	7
GJC2.fas	46
GJC3.fas	19
GJD2.fas	2
GJD3.fas	42
GJD4.fas	13
GJE1.fas	42
GK.fas	6
GK2.fas	30
GK3P.fas	280
GK5.fas	3
GKAP1.fas	4
GKN1.fas	0
GKN2.fas	1
GLA.fas	9
GLB1.fas	7
GLB1L.fas	0
GLB1L2.fas	26
GLB1L3.fas	39
GLCCI1.fas	7
GLCE.fas	3
GLDC.fas	6
GLDN.fas	1
GLE1.fas	20
GLG1.fas	2
GLI1.fas	6
GLI2.fas	7
GLI3.fas	13
GLI4.fas	31
GLIPR1.fas	4
GLIPR1L1.fas	43
GLIPR1L2.fas	12
GLIPR2.fas	1
GLIS1.fas	8
GLIS2.fas	14
GLIS3.fas	4
GLMN.fas	5
GLMP.fas	3
GLO1.fas	5
GLOD4.fas	3
GLOD5.fas	22
GLP1R.fas	4
GLP2R.fas	3
GLRA1.fas	3
GLRA2.fas	9
GLRA3.fas	1
GLRA4.fas	16
GLRB.fas	2
GLRX.fas	5
GLRX2.fas	3
GLRX3.fas	5
GLRX5.fas	24
GLS.fas	5
GLS2.fas	1
GLT1D1.fas	9
GLT8D1.fas	3
GLT8D2.fas	3
GLTP.fas	3
GLTPD2.fas	32
GLUD1.fas	8
GLUD2.fas	295
GLUL.fas	8
GLYATL1B.fas	247
GLYATL2.fas	162
GLYATL3.fas	39
GLYCTK.fas	2
GLYR1.fas	3
GM2A.fas	2
GMCL1.fas	9
GMCL2.fas	285
GMDS.fas	6
GMEB1.fas	6
GMEB2.fas	9
GMFB.fas	1
GMFG.fas	1
GMIP.fas	5
GMNC.fas	6
GMNN.fas	4
GMPPA.fas	2
GMPPB.fas	6
GMPR.fas	2
GMPR2.fas	2
GMPS.fas	4
GNA11.fas	13
GNA12.fas	7
GNA13.fas	3
GNA14.fas	2
GNA15.fas	10
GNAI1.fas	2
GNAI2.fas	6
GNAI3.fas	1
GNAL.fas	4
GNAO1.fas	2
GNAQ.fas	2
GNAT1.fas	1
GNAT2.fas	8
GNAT3.fas	37
GNAZ.fas	11
GNB1.fas	4
GNB1L.fas	4
GNB2.fas	0
GNB3.fas	4
GNB4.fas	4
GNB5.fas	4
GNE.fas	5
GNG10.fas	3
GNG11.fas	3
GNG12.fas	3
GNG13.fas	2
GNG14.fas	179
GNG2.fas	1
GNG3.fas	3
GNG4.fas	3
GNG5.fas	2
GNG5P2.fas	277
GNG7.fas	17
GNG8.fas	18
GNGT1.fas	1
GNGT2.fas	10
GNL1.fas	1
GNL2.fas	1
GNL3.fas	1
GNL3L.fas	5
GNMT.fas	1
GNPAT.fas	2
GNPDA1.fas	1
GNPDA2.fas	4
GNPNAT1.fas	3
GNPTAB.fas	10
GNPTG.fas	9
GNRH1.fas	1
GNRH2.fas	66
GNRHR.fas	3
GNS.fas	2
GOLGA1.fas	4
GOLGA3.fas	4
GOLGA4.fas	27
GOLGA5.fas	3
GOLGA6A.fas	50
GOLGA6B.fas	44
GOLGA6C.fas	48
GOLGA6L4.fas	115
GOLGA6L9.fas	57
GOLGA7.fas	0
GOLGA7B.fas	0
GOLGA8A.fas	51
GOLGA8B.fas	52
GOLGA8F.fas	43
GOLGA8G.fas	55
GOLGA8H.fas	40
GOLGA8J.fas	39
GOLGA8M.fas	42
GOLGA8N.fas	43
GOLGA8O.fas	40
GOLGA8Q.fas	41
GOLGA8R.fas	43
GOLGA8S.fas	44
GOLGA8T.fas	46
GOLIM4.fas	5
GOLM1.fas	3
GOLM2.fas	5
GOLPH3.fas	6
GOLPH3L.fas	6
GOLT1A.fas	1
GOLT1B.fas	4
GON4L.fas	16
GON7.fas	5
GOPC.fas	2
GORAB.fas	1
GORASP1.fas	2
GORASP2.fas	1
GOSR1.fas	10
GOSR2.fas	8
GOT1.fas	1
GOT1L1.fas	7
GOT2.fas	5
GP1BA.fas	67
GP1BB.fas	28
GP2.fas	9
GP5.fas	35
GP6.fas	264
GP9.fas	16
GPA33.fas	3
GPAA1.fas	4
GPALPP1.fas	5
GPAM.fas	2
GPANK1.fas	5
GPAT2.fas	2
GPAT3.fas	1
GPAT4.fas	1
GPATCH1.fas	11
GPATCH11.fas	10
GPATCH2.fas	9
GPATCH2L.fas	2
GPATCH3.fas	5
GPATCH4.fas	16
GPBAR1.fas	8
GPBP1.fas	2
GPBP1L1.fas	2
GPC1.fas	10
GPC2.fas	3
GPC3.fas	14
GPC4.fas	4
GPC5.fas	13
GPC6.fas	5
GPCPD1.fas	3
GPD1.fas	1
GPD1L.fas	4
GPD2.fas	1
GPER1.fas	7
GPHA2.fas	3
GPHB5.fas	3
GPHN.fas	6
GPI.fas	7
GPIHBP1.fas	8
GPKOW.fas	6
GPLD1.fas	5
GPM6A.fas	2
GPM6B.fas	8
GPN1.fas	10
GPN2.fas	0
GPN3.fas	5
GPNMB.fas	5
GPR1.fas	12
GPR101.fas	20
GPR107.fas	4
GPR108.fas	19
GPR119.fas	15
GPR12.fas	11
GPR132.fas	30
GPR135.fas	63
GPR137.fas	1
GPR137B.fas	5
GPR137C.fas	3
GPR139.fas	9
GPR141.fas	1
GPR142.fas	17
GPR143.fas	20
GPR146.fas	17
GPR148.fas	220
GPR149.fas	3
GPR15.fas	1
GPR150.fas	40
GPR151.fas	1
GPR152.fas	17
GPR153.fas	9
GPR155.fas	6
GPR156.fas	4
GPR157.fas	10
GPR158.fas	5
GPR160.fas	7
GPR161.fas	6
GPR162.fas	1
GPR17.fas	3
GPR171.fas	5
GPR173.fas	14
GPR174.fas	23
GPR176.fas	4
GPR18.fas	1
GPR180.fas	5
GPR182.fas	6
GPR183.fas	5
GPR19.fas	3
GPR20.fas	8
GPR21.fas	1
GPR22.fas	7
GPR25.fas	51
GPR26.fas	25
GPR27.fas	52
GPR3.fas	6
GPR31.fas	53
GPR32.fas	262
GPR33.fas	21
GPR34.fas	9
GPR35.fas	33
GPR37.fas	4
GPR37L1.fas	10
GPR39.fas	8
GPR4.fas	16
GPR42.fas	143
GPR45.fas	8
GPR50.fas	32
GPR52.fas	2
GPR55.fas	5
GPR6.fas	8
GPR61.fas	2
GPR62.fas	38
GPR63.fas	8
GPR65.fas	9
GPR68.fas	4
GPR75.fas	9
GPR78.fas	219
GPR82.fas	18
GPR83.fas	4
GPR84.fas	11
GPR85.fas	3
GPR87.fas	4
GPR88.fas	33
GPR89A.fas	9
GPR89B.fas	7
GPRASP1.fas	61
GPRASP2.fas	31
GPRC5A.fas	8
GPRC5B.fas	3
GPRC5C.fas	6
GPRC5D.fas	21
GPRC6A.fas	104
GPRIN1.fas	44
GPRIN2.fas	8
GPRIN3.fas	7
GPS1.fas	3
GPS2.fas	3
GPSM1.fas	5
GPSM2.fas	10
GPSM3.fas	5
GPT.fas	8
GPT2.fas	2
GPX1.fas	2
GPX2.fas	0
GPX3.fas	0
GPX4.fas	145
GPX7.fas	5
GPX8.fas	2
GRAMD1A.fas	6
GRAMD1B.fas	4
GRAMD1C.fas	4
GRAMD2A.fas	4
GRAMD2B.fas	4
GRAMD4.fas	4
GRAP.fas	6
GRAP2.fas	2
GRAPL.fas	7
GRB10.fas	3
GRB14.fas	2
GRB2.fas	3
GRB7.fas	0
GREB1.fas	9
GREB1L.fas	4
GREM1.fas	3
GREM2.fas	93
GRHL1.fas	3
GRHL2.fas	2
GRHL3.fas	3
GRHPR.fas	2
GRIA1.fas	6
GRIA2.fas	3
GRIA3.fas	8
GRIA4.fas	5
GRID1.fas	5
GRID2.fas	7
GRID2IP.fas	3
GRIFIN.fas	18
GRIK1.fas	5
GRIK2.fas	7
GRIK3.fas	6
GRIK4.fas	3
GRIK5.fas	4
GRIN1.fas	16
GRIN2A.fas	4
GRIN2B.fas	2
GRIN2C.fas	7
GRIN2D.fas	17
GRIN3A.fas	2
GRIN3B.fas	36
GRINA.fas	5
GRIP1.fas	5
GRIP2.fas	6
GRIPAP1.fas	6
GRK1.fas	11
GRK2.fas	3
GRK3.fas	10
GRK4.fas	8
GRK5.fas	4
GRK6.fas	2
GRK7.fas	48
GRM1.fas	2
GRM2.fas	1
GRM3.fas	3
GRM4.fas	1
GRM5.fas	8
GRM6.fas	5
GRM7.fas	7
GRM8.fas	5
GRN.fas	2
GRP.fas	2
GRPEL1.fas	3
GRPEL2.fas	4
GRPR.fas	5
GRSF1.fas	4
GRTP1.fas	14
GRWD1.fas	2
GRXCR1.fas	2
GRXCR2.fas	2
GSAP.fas	7
GSC.fas	6
GSC2.fas	41
GSDMA.fas	22
GSDMB.fas	203
GSDMC.fas	69
GSDMD.fas	11
GSDME.fas	8
GSE1.fas	1
GSG1.fas	24
GSG1L.fas	6
GSG1L2.fas	42
GSK3A.fas	0
GSK3B.fas	2
GSKIP.fas	2
GSN.fas	2
GSPT1.fas	4
GSPT2.fas	33
GSR.fas	7
GSS.fas	1
GSTA4.fas	27
GSTCD.fas	4
GSTK1.fas	7
GSTO1.fas	7
GSTO2.fas	6
GSTT2.fas	143
GSTT2B.fas	143
GSTT4.fas	7
GSTZ1.fas	2
GSX1.fas	25
GSX2.fas	24
GTDC1.fas	2
GTF2A1.fas	2
GTF2A1L.fas	5
GTF2A2.fas	2
GTF2B.fas	3
GTF2E1.fas	2
GTF2E2.fas	4
GTF2F1.fas	8
GTF2F2.fas	5
GTF2H1.fas	3
GTF2H2.fas	6
GTF2H2C.fas	19
GTF2H3.fas	2
GTF2H4.fas	2
GTF2H5.fas	7
GTF2IRD1.fas	13
GTF2IRD2.fas	21
GTF2IRD2B.fas	14
GTF3A.fas	5
GTF3C1.fas	7
GTF3C2.fas	10
GTF3C3.fas	5
GTF3C4.fas	5
GTF3C5.fas	2
GTF3C6.fas	3
GTPBP1.fas	2
GTPBP10.fas	7
GTPBP2.fas	2
GTPBP3.fas	10
GTPBP4.fas	4
GTPBP6.fas	85
GTPBP8.fas	15
GTSE1.fas	7
GTSF1.fas	4
GTSF1L.fas	40
GUCA1A.fas	4
GUCA1ANB.fas	12
GUCA1B.fas	16
GUCA1C.fas	145
GUCA2A.fas	2
GUCA2B.fas	1
GUCD1.fas	4
GUCY1A1.fas	5
GUCY1A2.fas	7
GUCY1B1.fas	3
GUCY2C.fas	2
GUCY2D.fas	4
GUCY2F.fas	66
GUF1.fas	5
GUK1.fas	3
GULP1.fas	3
GUSB.fas	19
GVQW3.fas	228
GXYLT1.fas	2
GXYLT2.fas	5
GYG1.fas	0
GYG2.fas	55
GYPA.fas	27
GYPB.fas	69
GYPC.fas	9
GYPE.fas	41
GYS1.fas	2
GYS2.fas	4
GZF1.fas	10
GZMA.fas	7
GZMK.fas	17
GZMM.fas	88
H1-0.fas	12
H1-1.fas	24
H1-10.fas	46
H1-2.fas	36
H1-3.fas	52
H1-4.fas	50
H1-5.fas	63
H1-6.fas	28
H1-7.fas	22
H1-8.fas	12
H2AC20.fas	37
H2AC21.fas	26
H2AC4.fas	59
H2AC6.fas	57
H2AJ.fas	10
H2AW.fas	34
H2AX.fas	10
H2AZ1.fas	9
H2AZ2.fas	5
H2BC11.fas	83
H2BC18.fas	30
H2BC21.fas	41
H2BC4.fas	72
H2BC5.fas	88
H2BC6.fas	81
H2BC9.fas	80
H2BE1.fas	42
H2BU1.fas	61
H3-2.fas	43
H3-3A.fas	7
H3-4.fas	72
H3-5.fas	284
H3C1.fas	72
H3C11.fas	98
H3C13.fas	45
H3C2.fas	87
H3C4.fas	116
H3C8.fas	77
H3Y1.fas	267
H4-16.fas	40
H4C1.fas	67
H4C14.fas	27
H4C15.fas	32
H4C2.fas	58
H4C3.fas	46
H4C8.fas	46
H6PD.fas	10
HAAO.fas	2
HABP2.fas	2
HABP4.fas	2
HACD1.fas	4
HACD2.fas	1
HACD3.fas	5
HACD4.fas	3
HACE1.fas	4
HACL1.fas	5
HADH.fas	3
HADHA.fas	4
HADHB.fas	2
HAGH.fas	4
HAGHL.fas	62
HAL.fas	1
HAMP.fas	2
HAND1.fas	11
HAND2.fas	21
HAO1.fas	2
HAO2.fas	12
HAP1.fas	137
HAPLN1.fas	2
HAPLN2.fas	12
HAPLN3.fas	22
HAPLN4.fas	7
HARBI1.fas	4
HARS1.fas	2
HARS2.fas	0
HAS1.fas	9
HAS2.fas	3
HAS3.fas	5
HASPIN.fas	18
HAT1.fas	3
HAUS1.fas	4
HAUS2.fas	5
HAUS3.fas	7
HAUS4.fas	3
HAUS5.fas	1
HAUS6.fas	6
HAUS7.fas	3
HAUS8.fas	14
HAVCR2.fas	7
HAX1.fas	4
HBE1.fas	10
HBEGF.fas	0
HBM.fas	61
HBP1.fas	2
HBQ1.fas	22
HBS1L.fas	4
HCAR1.fas	8
HCAR2.fas	16
HCAR3.fas	243
HCCS.fas	4
HCFC1.fas	14
HCFC1R1.fas	3
HCFC2.fas	2
HCK.fas	10
HCLS1.fas	4
HCN1.fas	5
HCN2.fas	21
HCN3.fas	5
HCN4.fas	20
HCRT.fas	8
HCRTR1.fas	1
HCRTR2.fas	2
HCST.fas	6
HDAC1.fas	6
HDAC10.fas	0
HDAC11.fas	2
HDAC2.fas	4
HDAC3.fas	2
HDAC4.fas	9
HDAC5.fas	3
HDAC6.fas	2
HDAC7.fas	0
HDAC8.fas	12
HDAC9.fas	1
HDC.fas	7
HDDC2.fas	4
HDDC3.fas	1
HDGF.fas	4
HDGFL1.fas	37
HDGFL2.fas	2
HDGFL3.fas	3
HDHD2.fas	2
HDHD3.fas	6
HDHD5.fas	2
HDLBP.fas	4
HDX.fas	19
HEATR1.fas	8
HEATR3.fas	8
HEATR4.fas	5
HEATR5A.fas	4
HEATR5B.fas	4
HEATR6.fas	9
HEATR9.fas	11
HEBP1.fas	3
HEBP2.fas	10
HECA.fas	6
HECTD1.fas	4
HECTD2.fas	2
HECTD3.fas	2
HECTD4.fas	16
HECW1.fas	4
HECW2.fas	9
HEG1.fas	6
HELB.fas	1
HELLS.fas	12
HELQ.fas	10
HELT.fas	3
HELZ.fas	4
HELZ2.fas	106
HEMGN.fas	14
HEMK1.fas	1
HENMT1.fas	7
HEPACAM.fas	1
HEPACAM2.fas	3
HEPH.fas	11
HEPHL1.fas	8
HEPN1.fas	103
HERC1.fas	5
HERC2.fas	14
HERC3.fas	5
HERC4.fas	4
HERC5.fas	35
HERC6.fas	59
HERPUD1.fas	1
HERPUD2.fas	2
HES1.fas	12
HES2.fas	28
HES3.fas	17
HES4.fas	74
HES5.fas	31
HES6.fas	8
HES7.fas	41
HESX1.fas	5
HEXA.fas	2
HEXB.fas	4
HEXD.fas	10
HEXIM1.fas	11
HEXIM2.fas	23
HEY1.fas	8
HEY2.fas	8
HEYL.fas	4
HFE.fas	6
HFM1.fas	9
HGD.fas	2
HGF.fas	4
HGFAC.fas	8
HGH1.fas	21
HGS.fas	5
HGSNAT.fas	6
HHAT.fas	7
HHATL.fas	3
HHEX.fas	2
HHIP.fas	1
HHIPL1.fas	8
HHIPL2.fas	46
HHLA1.fas	6
HHLA2.fas	70
HHLA3.fas	273
HIBADH.fas	3
HIBCH.fas	2
HIC1.fas	37
HIC2.fas	30
HID1.fas	3
HIF1A.fas	3
HIF1AN.fas	0
HIF3A.fas	7
HIGD1A.fas	2
HIGD1B.fas	2
HIGD1C.fas	16
HIGD2A.fas	4
HIKESHI.fas	4
HILPDA.fas	8
HINFP.fas	1
HINT1.fas	8
HINT2.fas	0
HINT3.fas	5
HIP1.fas	4
HIP1R.fas	7
HIPK1.fas	1
HIPK2.fas	8
HIPK3.fas	3
HIPK4.fas	2
HIRA.fas	2
HIRIP3.fas	12
HJURP.fas	10
HJV.fas	6
HK1.fas	9
HK2.fas	3
HK3.fas	2
HKDC1.fas	4
HLA-DMA.fas	1
HLA-DMB.fas	3
HLA-DOA.fas	14
HLA-DOB.fas	22
HLA-DPA1.fas	107
HLA-DRA.fas	13
HLCS.fas	26
HLF.fas	3
HLTF.fas	8
HLX.fas	2
HM13.fas	0
HMBOX1.fas	3
HMBS.fas	1
HMCES.fas	1
HMCN1.fas	6
HMCN2.fas	37
HMG20A.fas	1
HMG20B.fas	7
HMGA1.fas	0
HMGA2.fas	9
HMGB1.fas	26
HMGB2.fas	8
HMGB3.fas	11
