Sequence	MissingNumber
MGAT4A	8
MGAT4B	6
MGAT4C	8
MGAT4D	34
MGAT5	6
MGAT5B	9
MGLL	6
MGME1	6
MGMT	3
MGP	6
MGRN1	5
MGST1	7
MGST2	18
MGST3	3
MIA	1
MIA2	16
MIA3	58
MIB1	5
MIB2	8
MICAL1	0
MICAL2	6
MICAL3	3
MICALL1	20
MICALL2	27
MICOS10	6
MICOS13	3
MICU1	6
MICU2	3
MICU3	3
MID1	17
MID1IP1	19
MID2	5
MIDEAS	1
MIDN	18
MIEF1	5
MIEF2	15
MIEN1	3
MIER1	3
MIER2	13
MIER3	4
MIF	20
MIF4GD	8
MIGA1	7
MIGA2	4
MIIP	4
MILR1	22
MINAR1	22
MINAR2	7
MINDY1	6
MINDY2	4
MINDY3	9
MINDY4	8
MINDY4B	2
MINK1	6
MINPP1	6
MIOS	3
MIOX	4
MIP	3
MIPEP	10
MIPOL1	6
MIS12	11
MIS18A	11
MIS18BP1	3
MISP	28
MISP3	50
MITD1	7
MITF	5
MIX23	10
MIXL1	40
MKKS	7
MKLN1	7
MKNK1	2
MKNK2	7
MKRN1	8
MKRN2	15
MKRN2OS	9
MKRN3	16
MKS1	12
MKX	5
MLANA	1
MLC1	7
MLEC	0
MLF1	5
MLF2	1
MLH1	2
MLH3	8
MLIP	23
MLKL	124
MLLT1	6
MLLT10	8
MLLT11	2
MLLT3	6
MLLT6	3
MLN	27
MLNR	98
MLPH	13
MLST8	0
MLX	2
MLXIP	3
MLXIPL	9
MLYCD	6
MMAA	1
MMAB	3
MMACHC	4
MMADHC	4
MMD	27
MMD2	18
MME	20
MMEL1	6
MMGT1	5
MMP1	6
MMP10	30
MMP11	3
MMP12	41
MMP13	5
MMP14	2
MMP15	6
MMP16	5
MMP17	32
MMP19	5
MMP2	6
MMP20	20
MMP21	105
MMP23B	10
MMP24	4
MMP24OS	14
MMP25	11
MMP26	246
MMP27	5
MMP28	2
MMP3	11
MMP7	8
MMP8	5
MMP9	0
MMRN1	14
MMRN2	33
MMS19	3
MMS22L	1
MMUT	5
MN1	61
MNAT1	4
MND1	6
MNS1	6
MNT	10
MNX1	108
MOAP1	193
MOB1A	3
MOB1B	1
MOB2	10
MOB3A	19
MOB3B	4
MOB3C	1
MOB4	7
MOBP	28
MOCOS	5
MOCS1	6
MOCS2	4
MOCS3	18
MOG	5
MOGAT1	21
MOGAT2	43
MOGS	6
MOK	12
MON1A	4
MON1B	5
MON2	7
MORC1	5
MORC2	0
MORC3	5
MORC4	8
MORF4L1	18
MORF4L2	32
MORN1	18
MORN2	2
MORN3	3
MORN4	0
MORN5	2
MOS	13
MOSMO	5
MOSPD1	7
MOSPD2	10
MOSPD3	5
MOV10	2
MOV10L1	15
MOXD1	2
MPC1	1
MPC1L	41
MPC2	5
MPDU1	1
MPDZ	8
MPEG1	18
MPG	5
MPHOSPH10	17
MPHOSPH6	2
MPHOSPH8	10
MPHOSPH9	7
MPI	0
MPIG6B	4
MPL	1
MPLKIP	9
MPND	8
MPO	9
MPP1	6
MPP2	4
MPP3	5
MPP4	7
MPP5	19
MPP6	2
MPP7	37
MPPE1	7
MPPED1	11
MPPED2	3
MPRIP	16
MPST	18
MPV17	1
MPV17L	32
MPV17L2	9
MPZ	2
MPZL1	18
MPZL2	1
MPZL3	3
MR1	130
MRAP	63
MRAP2	15
MRAS	0
MRC1	7
MRC2	4
MRE11	7
MREG	9
MRGBP	6
MRGPRD	121
MRGPRE	227
MRGPRF	7
MRGPRG	91
MRI1	9
MRLN	6
MRM1	11
MRM2	13
MRM3	5
MRNIP	16
MRO	4
MROH1	26
MROH2A	30
MROH2B	16
MROH5	42
MROH6	23
MROH7	11
MROH9	9
MRPL1	9
MRPL10	2
MRPL11	2
MRPL12	1
MRPL13	4
MRPL14	6
MRPL15	5
MRPL16	6
MRPL17	5
MRPL18	4
MRPL19	2
MRPL2	3
MRPL20	38
MRPL21	6
MRPL22	8
MRPL23	82
MRPL24	3
MRPL27	2
MRPL28	2
MRPL3	4
MRPL30	8
MRPL32	3
MRPL33	5
MRPL34	168
MRPL35	6
MRPL36	35
MRPL37	5
MRPL38	1
MRPL39	1
MRPL4	8
MRPL40	6
MRPL41	17
MRPL42	10
MRPL43	53
MRPL44	9
MRPL45	3
MRPL46	3
MRPL47	5
MRPL48	9
MRPL49	5
MRPL50	7
MRPL51	7
MRPL52	1
MRPL53	5
MRPL54	12
MRPL55	4
MRPL57	24
MRPL58	3
MRPL9	5
MRPS10	4
MRPS11	4
MRPS12	8
MRPS14	5
MRPS15	0
MRPS16	4
MRPS17	8
MRPS18A	3
MRPS18B	1
MRPS18C	2
MRPS2	26
MRPS21	8
MRPS22	4
MRPS23	1
MRPS24	16
MRPS25	5
MRPS26	9
MRPS27	5
MRPS28	9
MRPS30	3
MRPS31	15
MRPS33	6
MRPS34	7
MRPS35	6
MRPS36	12
MRPS5	16
MRPS6	2
MRPS7	4
MRPS9	5
MRRF	2
MRS2	7
MRTFA	7
MRTFB	3
MRTO4	8
MS4A1	4
MS4A10	70
MS4A12	134
MS4A13	18
MS4A14	74
MS4A15	38
MS4A18	198
MS4A2	4
MS4A3	90
MS4A4E	268
MS4A5	42
MS4A7	66
MS4A8	91
MSANTD1	3
MSANTD2	6
MSANTD3	3
MSANTD4	11
MSC	14
MSGN1	5
MSH2	8
MSH3	3
MSH4	7
MSH5	4
MSH6	16
MSI1	5
MSI2	3
MSL1	2
MSL2	10
MSL3	11
MSLN	32
MSLNL	36
MSMB	112
MSMO1	12
MSMP	0
MSN	11
MSR1	9
MSRA	5
MSRB1	286
MSRB2	15
MSRB3	1
MSS51	38
MST1	2
MST1R	1
MSTN	4
MSTO1	7
MSX1	22
MSX2	4
MT1HL1	369
MT3	7
MT4	7
MTA1	5
MTA2	2
MTA3	6
MTAP	15
MTARC1	22
MTARC2	6
MTBP	4
MTCH1	0
MTCH2	9
MTCL1	2
MTCP1	5
MTDH	2
MTERF1	34
MTERF2	19
MTERF3	3
MTERF4	14
MTF1	2
MTF2	7
MTFMT	9
MTFP1	2
MTFR1	10
MTFR1L	3
MTFR2	10
MTG1	3
MTG2	3
MTHFD1	6
MTHFD1L	5
MTHFD2	2
MTHFD2L	16
MTHFR	2
MTHFS	16
MTHFSD	4
MTIF2	5
MTIF3	8
MTLN	175
MTM1	4
MTMR1	4
MTMR10	4
MTMR11	2
MTMR12	2
MTMR14	1
MTMR2	3
MTMR3	8
MTMR4	14
MTMR6	5
MTMR7	6
MTMR8	146
MTMR9	9
MTNR1A	51
MTNR1B	85
MTO1	7
MTOR	4
MTPAP	8
MTPN	5
MTR	7
MTRES1	6
MTREX	6
MTRF1	7
MTRF1L	6
MTRR	11
MTSS1	3
MTSS2	9
MTTP	5
MTURN	2
MTUS1	15
MTUS2	35
MTX1	13
MTX2	9
MTX3	1
MUC1	222
MUC13	27
MUC15	7
MUC20	37
MUC21	153
MUC7	147
MUL1	4
MUS81	4
MUSK	4
MUSTN1	4
MUTYH	10
MVB12A	7
MVB12B	2
MVD	2
MVK	4
MVP	7
MX1	46
MX2	125
MXD1	1
MXD3	188
MXD4	17
MXI1	4
MXRA7	262
MXRA8	22
MYADM	15
MYADML2	10
MYB	3
MYBBP1A	4
MYBL1	3
MYBL2	7
MYBPC1	4
MYBPC2	18
MYBPC3	3
MYBPH	10
MYBPHL	46
MYC	11
MYCBP	2
MYCBP2	33
MYCBPAP	3
MYCL	2
MYCN	63
MYCT1	1
MYD88	2
MYDGF	12
MYEF2	2
MYEOV	328
MYF5	4
MYF6	1
MYG1	6
MYH1	42
MYH10	6
MYH11	4
MYH13	24
MYH14	16
MYH15	131
MYH2	31
MYH3	6
MYH4	51
MYH6	45
MYH7	37
MYH7B	5
MYH8	19
MYH9	7
MYL1	1
MYL10	3
MYL12A	3
MYL12B	6
MYL2	8
MYL3	1
MYL4	1
MYL6	5
MYL6B	4
MYL7	6
MYL9	4
MYLIP	2
MYLK	6
MYLK2	3
MYLK3	5
MYLK4	4
MYLPF	8
MYMK	3
MYMX	3
MYNN	5
MYO10	3
MYO15B	21
MYO16	7
MYO18A	3
MYO18B	10
MYO19	10
MYO1A	0
MYO1B	2
MYO1C	11
MYO1D	5
MYO1E	7
MYO1F	6
MYO1G	4
MYO1H	4
MYO3A	14
MYO3B	8
MYO5A	7
MYO5B	6
MYO5C	4
MYO6	4
MYO7A	12
MYO9A	5
MYO9B	9
MYOC	23
MYOCD	6
MYOCOS	24
MYOD1	7
MYOF	5
MYOG	4
MYOM1	6
MYOM2	12
MYOM3	5
MYORG	9
MYOT	4
MYOZ1	3
MYOZ2	4
MYOZ3	1
MYPN	3
MYPOP	91
MYRF	3
MYRFL	12
MYRIP	11
MYSM1	3
MYT1	3
MYT1L	7
MYZAP	11
MZB1	1
MZF1	36
MZT1	2
MZT2A	19
MZT2B	11
N4BP1	18
N4BP2	11
N4BP2L1	9
N4BP2L2	53
N4BP3	3
N6AMT1	10
NAA10	6
NAA11	29
NAA15	5
NAA16	30
NAA20	6
NAA25	5
NAA30	23
NAA35	7
NAA38	43
NAA40	5
NAA50	1
NAA60	10
NAA80	8
NAAA	10
NAALAD2	28
NAALADL1	7
NAALADL2	16
NAB1	10
NAB2	4
NABP1	2
NABP2	3
NACA2	346
NACC1	36
NACC2	22
NADK	165
NADK2	4
NADSYN1	15
NAE1	7
NAF1	14
NAGA	4
NAGK	2
NAGLU	13
NAGPA	2
NAGS	6
NAIF1	3
NAIP	132
NALCN	3
NAMPT	15
NANOG	36
NANOGNB	140
NANOS1	65
NANOS2	18
NANOS3	6
NANP	22
NANS	4
NAP1L1	6
NAP1L2	104
NAP1L3	95
NAP1L4	2
NAP1L5	46
NAPA	4
NAPB	3
NAPEPLD	21
NAPG	0
NAPRT	7
NAPSA	146
NARF	3
NARS1	6
NARS2	7
NASP	8
NAT10	1
NAT14	15
NAT16	249
NAT8L	24
NAT9	1
NATD1	5
NAV1	5
NAV2	4
NAV3	4
NAXD	8
NAXE	14
NBAS	9
NBDY	20
NBEA	4
NBEAL1	35
NBEAL2	3
NBL1	6
NBN	7
NBPF10	375
NBPF20	376
NBR1	4
NCALD	7
NCAM1	4
NCAM2	16
NCAN	8
NCAPD2	5
NCAPD3	2
NCAPG	6
NCAPG2	6
NCAPH	5
NCAPH2	1
NCBP1	7
NCBP2	1
NCBP2AS2	12
NCBP2L	118
NCBP3	4
NCCRP1	12
NCDN	4
NCEH1	6
NCF1	8
NCF2	7
NCF4	7
NCK1	8
NCK2	17
NCKAP1	9
NCKAP1L	5
NCKAP5	18
NCKAP5L	15
NCKIPSD	0
NCL	21
NCLN	24
NCMAP	5
NCOA1	3
NCOA2	4
NCOA3	11
NCOA4	11
NCOA5	2
NCOA6	7
NCOA7	6
NCOR1	4
NCOR2	5
NCR1	28
NCR3	58
NCR3LG1	144
NCS1	5
NCSTN	3
NDC1	3
NDC80	4
NDE1	3
NDEL1	3
NDFIP1	4
NDFIP2	5
NDN	21
NDNF	6
NDOR1	10
NDP	9
NDRG1	4
NDRG2	4
NDRG3	10
NDRG4	4
NDST1	4
NDST2	0
NDST3	15
NDST4	8
NDUFA1	6
NDUFA10	17
NDUFA11	257
NDUFA12	7
NDUFA13	3
NDUFA2	4
NDUFA3	8
NDUFA4	17
NDUFA4L2	2
NDUFA5	21
NDUFA6	6
NDUFA7	4
NDUFA8	4
NDUFA9	8
NDUFAB1	2
NDUFAF1	11
NDUFAF2	111
NDUFAF3	3
NDUFAF4	11
NDUFAF5	5
NDUFAF6	8
NDUFAF7	4
NDUFAF8	13
NDUFB1	12
NDUFB10	4
NDUFB11	8
NDUFB2	2
NDUFB3	12
NDUFB4	0
NDUFB5	8
NDUFB6	4
NDUFB7	4
NDUFB8	1
NDUFB9	3
NDUFC1	10
NDUFC2	4
NDUFS1	5
NDUFS2	7
NDUFS3	3
NDUFS4	5
NDUFS5	6
NDUFS6	26
NDUFS7	21
NDUFS8	6
NDUFV1	3
NDUFV2	5
NDUFV3	20
NEB	25
NEBL	3
NECAB1	74
NECAB2	9
NECAB3	2
NECAP1	2
NECAP2	1
NECTIN1	3
NECTIN2	7
NECTIN3	7
NECTIN4	1
NEDD1	6
NEDD4	16
NEDD4L	2
NEDD8	1
NEDD9	7
NEFH	119
NEFL	10
NEFM	15
NEGR1	8
NEIL1	5
NEIL2	7
NEIL3	8
NEK1	7
NEK10	8
NEK11	29
NEK2	3
NEK3	10
NEK4	2
NEK5	33
NEK6	6
NEK7	9
NEK8	4
NEK9	16
NELFA	11
NELFB	7
NELFCD	0
NELFE	2
NELL1	8
NELL2	6
NEMF	3
NEMP1	3
NEMP2	6
NENF	3
NEO1	5
NEPRO	5
NET1	4
NETO1	3
NETO2	9
NEU1	7
NEU2	25
NEU3	9
NEU4	57
NEURL1	3
NEURL1B	17
NEURL2	7
NEURL3	26
NEURL4	8
NEUROD1	6
NEUROD2	26
NEUROD4	4
NEUROD6	4
NEUROG1	10
NEUROG2	35
NEUROG3	4
NEXMIF	28
NEXN	3
NF1	10
NF2	3
NFAM1	7
NFASC	5
NFAT5	14
NFATC1	24
NFATC2	5
NFATC2IP	2
NFATC3	12
NFATC4	3
NFE2	4
NFE2L1	5
NFE2L2	10
NFE2L3	9
NFIA	5
NFIB	2
NFIC	17
NFIL3	5
NFILZ	22
NFIX	16
NFKB1	5
NFKB2	4
NFKBIA	2
NFKBIB	2
NFKBID	2
NFKBIE	17
NFKBIL1	14
NFKBIZ	2
NFRKB	5
NFS1	5
NFU1	14
NFX1	2
NFXL1	4
NFYA	4
NFYB	4
NFYC	5
NGB	5
NGDN	2
NGEF	3
NGF	12
NGFR	1
NGLY1	4
NGRN	14
NHEJ1	4
NHLH1	22
NHLH2	19
NHLRC1	28
NHLRC2	1
NHLRC3	0
NHLRC4	58
NHP2	2
NHS	31
NHSL1	43
NHSL2	24
NIBAN1	6
NIBAN2	7
NIBAN3	13
NICN1	2
NID1	12
NID2	3
NIF3L1	2
NIFK	11
NIM1K	5
NIN	6
NINJ1	8
NINJ2	37
NINL	15
NIP7	1
NIPA1	7
NIPA2	16
NIPAL1	4
NIPAL2	5
NIPAL3	5
NIPAL4	3
NIPBL	3
NIPSNAP1	4
NIPSNAP2	4
NIPSNAP3B	65
NISCH	2
NIT1	0
NIT2	1
NKAIN1	0
NKAIN2	14
NKAIN3	14
NKAIN4	147
NKAP	33
NKAPD1	13
NKAPL	46
NKD1	14
NKD2	79
NKG7	5
NKIRAS1	7
NKIRAS2	1
NKPD1	36
NKRF	11
NKTR	10
NKX1-1	81
NKX1-2	51
NKX2-1	27
NKX2-2	6
NKX2-3	39
NKX2-4	47
NKX2-5	10
NKX2-6	21
NKX2-8	26
NKX3-1	4
NKX3-2	19
NKX6-1	36
NKX6-2	49
NKX6-3	10
NLE1	3
NLGN1	11
NLGN2	35
NLGN3	12
NLGN4X	66
NLGN4Y	74
NLK	3
NLN	6
NLRC3	19
NLRC4	108
NLRC5	6
NLRP10	197
NLRP11	287
NLRP12	91
NLRP13	161
NLRP14	76
NLRP2	187
NLRP2B	206
NLRP3	28
NLRP4	192
NLRP5	74
NLRP6	73
NLRP7	212
NLRP8	155
NLRP9	123
NLRX1	8
NMB	2
NMBR	25
NMD3	7
NME1	7
NME2	3
NME3	21
NME4	9
NME5	6
NME6	8
NME7	9
NME8	9
NME9	3
NMI	6
NMNAT1	15
NMNAT2	9
NMNAT3	3
NMRAL1	4
NMRK1	2
NMRK2	77
NMS	16
NMT1	3
NMT2	10
NMU	3
NMUR1	26
NMUR2	11
NNAT	11
NNMT	85
NNT	4
NOA1	22
NOB1	5
NOBOX	147
NOC2L	10
NOC3L	7
NOC4L	9
NOCT	11
NOD1	11
NOD2	20
NODAL	4
NOG	30
NOL10	4
NOL11	8
NOL12	4
NOL3	6
NOL4	2
NOL4L	3
NOL7	3
NOL8	12
NOL9	4
NOLC1	10
NOM1	12
NOMO1	6
NOMO2	21
NOMO3	9
NOP10	3
NOP14	4
NOP16	11
NOP2	8
NOP53	9
NOP56	4
NOP58	3
NOP9	6
NOS1	7
NOS1AP	6
NOS2	25
NOS3	9
NOSIP	7
NOSTRIN	1
NOTCH1	9
NOTCH2	5
NOTCH2NLA	86
NOTCH2NLB	164
NOTCH2NLC	3
NOTCH2NLR	3
NOTCH3	17
NOTCH4	18
NOTO	31
NOTUM	5
NOVA1	6
NOVA2	68
NOX1	67
NOX3	2
NOX4	2
NOX5	148
NOXA1	33
NOXO1	13
NOXRED1	8
NPAP1	293
NPAS1	6
NPAS2	11
NPAS3	15
NPAS4	3
NPAT	6
NPB	96
NPBWR1	26
NPBWR2	137
NPC1	10
NPC1L1	9
NPC2	8
NPDC1	17
NPEPL1	1
NPEPPS	20
NPFF	19
NPFFR1	42
NPFFR2	41
NPHP1	17
NPHP3	6
NPHP4	15
NPHS1	11
NPHS2	9
NPL	5
NPLOC4	3
NPM1	9
NPM2	3
NPM3	4
NPNT	7
NPPA	3
NPPB	9
NPPC	4
NPR1	6
NPR2	2
NPR3	4
NPRL2	0
NPRL3	7
NPS	10
NPSR1	47
NPTN	2
NPTX1	10
NPTX2	6
NPTXR	6
NPVF	21
NPW	43
NPY	2
NPY1R	3
NPY2R	7
NPY4R	20
NPY4R2	24
NPY5R	11
NQO1	6
NQO2	13
NR0B1	32
NR0B2	4
NR1D1	4
NR1D2	6
NR1H2	9
NR1H3	3
NR1H4	2
NR1I2	33
NR1I3	62
NR2C1	3
NR2C2	1
NR2C2AP	1
NR2E1	0
NR2E3	1
NR2F1	22
NR2F2	4
NR2F6	37
NR3C1	5
NR3C2	3
NR4A1	5
NR4A2	0
NR4A3	6
NR5A1	3
NR5A2	6
NR6A1	6
NRAP	3
NRARP	49
NRAS	2
NRBF2	18
NRBP1	4
NRBP2	2
NRCAM	3
NRDC	4
NRDE2	10
NREP	2
NRF1	4
NRG1	2
NRG2	27
NRG3	3
NRG4	56
NRGN	14
NRIP1	8
NRIP2	25
NRIP3	5
NRK	19
NRL	2
NRM	1
NRN1	3
NRN1L	4
NRP1	4
NRP2	4
NRROS	17
NRSN1	6
NRSN2	2
NRTN	49
NRXN1	9
NRXN2	5
NRXN3	2
NSA2	5
NSD1	6
NSD2	2
NSD3	3
NSDHL	3
NSF	10
NSFL1C	0
NSG1	4
NSG2	5
NSL1	7
NSMAF	5
NSMCE1	3
NSMCE2	3
NSMCE3	33
NSMCE4A	3
NSMF	4
NSRP1	16
NSUN2	4
NSUN3	9
NSUN4	6
NSUN6	12
NSUN7	5
NT5C	11
NT5C1A	3
NT5C1B	25
NT5C2	2
NT5C3A	4
NT5C3B	15
NT5DC1	19
NT5DC2	1
NT5DC3	6
NT5DC4	237
NT5E	3
NT5M	18
NTAN1	2
NTAQ1	3
NTF3	4
NTF4	9
NTHL1	1
NTM	19
NTMT1	2
NTN1	34
NTN3	34
NTN4	2
NTN5	21
NTNG1	45
NTNG2	14
NTPCR	8
NTRK1	7
NTRK2	2
NTRK3	5
NTS	4
NTSR1	14
NTSR2	85
NUAK1	6
NUAK2	8
NUB1	1
NUBP1	4
NUBP2	4
NUBPL	1
NUCB1	6
NUCB2	7
NUCKS1	4
NUDC	1
NUDCD1	5
NUDCD2	2
NUDCD3	3
NUDT1	21
NUDT12	2
NUDT13	21
NUDT14	9
NUDT15	6
NUDT16	18
NUDT16L1	125
NUDT17	29
NUDT18	3
NUDT19	53
NUDT2	2
NUDT21	2
NUDT22	4
NUDT3	7
NUDT4	6
NUDT5	3
NUDT6	7
NUDT7	10
NUDT8	7
NUDT9	11
NUF2	6
NUFIP1	5
NUFIP2	24
NUGGC	4
NUMA1	9
NUMB	1
NUMBL	4
NUP107	9
NUP133	12
NUP153	7
NUP155	6
NUP160	6
NUP188	1
NUP205	8
NUP210	36
NUP210L	17
NUP214	5
NUP35	3
NUP37	2
NUP42	4
NUP43	1
NUP50	4
NUP54	3
NUP58	4
NUP62	14
NUP62CL	25
NUP85	5
NUP88	10
NUP93	3
NUP98	4
NUPR1	129
NUPR2	45
NUS1	2
NUSAP1	5
NUTF2	2
NUTM1	12
NVL	7
NWD1	40
NWD2	5
NXN	7
NXNL1	20
NXNL2	27
NXPE1	214
NXPE2	148
NXPE3	6
NXPE4	81
NXPH1	5
NXPH2	4
NXPH3	0
NXPH4	11
NXT1	5
NXT2	10
NYAP1	19
NYAP2	19
NYNRIN	19
NYX	57
OAF	4
OARD1	4
OAS2	51
OAS3	146
OASL	42
OAT	4
OAZ1	12
OAZ2	1
OAZ3	1
OBI1	5
OBSL1	2
OC90	1
OCA2	15
OCEL1	12
OCIAD1	5
OCIAD2	2
OCLN	14
OCM	6
OCM2	7
OCRL	8
OCSTAMP	5
ODAD1	26
ODAD2	46
ODAD3	15
ODAD4	13
ODAM	20
ODAPH	314
ODC1	3
ODF1	12
ODF2	2
ODF2L	4
ODF3	7
ODF3B	98
ODF3L1	11
ODF3L2	18
ODF4	127
ODR4	6
OFD1	26
OGA	4
OGDH	4
OGDHL	8
OGFOD1	1
OGFOD2	4
OGFOD3	5
OGFR	32
OGFRL1	2
OGG1	4
OGN	6
OGT	12
OIP5	9
OIT3	1
OLA1	2
OLAH	152
OLFM1	8
OLFM2	5
OLFM3	2
OLFM4	6
OLFML1	3
OLFML2A	4
OLFML2B	5
OLFML3	3
OLIG1	48
OLIG2	60
OLIG3	12
OLR1	5
OMA1	4
OMD	7
OMG	6
OMP	10
ONECUT1	19
ONECUT2	112
ONECUT3	135
OOSP1	172
OOSP2	72
OOSP3	240
OOSP4B	271
OPA1	4
OPA3	16
OPALIN	4
OPCML	10
OPHN1	18
OPLAH	9
OPN1LW	12
OPN1MW	32
OPN1MW2	37
OPN1MW3	50
OPN1SW	37
OPN3	99
OPN4	2
OPN5	1
OPRD1	9
OPRK1	6
OPRL1	14
OPRM1	3
OPRPN	229
OPTC	34
OPTN	8
OR10A4	59
OR10A7	100
OR10AD1	142
OR10D3	120
OR10G2	140
OR10G3	72
OR10G6	95
OR10J1	186
OR10J3	65
OR10J5	121
OR10K2	60
OR10P1	92
OR10S1	113
OR10T2	135
OR10V1	79
OR10Z1	49
OR11H1	170
OR11H12	169
OR11H4	90
OR11L1	79
OR12D3	147
OR13A1	116
OR13C3	44
OR13C4	73
OR13C8	48
OR13C9	121
OR13F1	91
OR13G1	120
OR13H1	140
OR13J1	36
OR14I1	302
OR1B1	98
OR1F1	168
OR1I1	130
OR1J1	97
OR1J2	122
OR1J4	140
OR1K1	129
OR1L1	226
OR1L3	141
OR1N1	193
OR1N2	160
OR1Q1	74
OR1R1P	90
OR1S2	89
OR2A25	69
OR2A4	130
OR2A42	136
OR2A5	76
OR2AE1	158
OR2AP1	124
OR2AT4	57
OR2B11	82
OR2C1	102
OR2C3	152
OR2D2	55
OR2D3	95
OR2G2	173
OR2G3	197
OR2H1	196
OR2H2	153
OR2I1P	138
OR2K2	52
OR2M4	194
OR2S2	131
OR2T1	114
OR2T27	150
OR2W3	127
OR2Z1	111
OR4C3	115
OR4D1	108
OR4D11	99
OR4E1	64
OR4E2	32
OR4F17	112
OR4F21	144
OR4F29	148
OR4F5	114
OR4F6	169
OR4M2	61
OR4M2B	75
OR4N4C	114
OR4X1	124
OR51B4	121
OR51B5	177
OR51B6	113
OR51D1	39
OR51F2	88
OR51I1	72
OR51L1	73
OR51V1	147
OR52B2	57
OR52B6	83
OR52E2	101
OR52K1	141
OR52K2	108
OR52M1	74
OR52W1	37
OR5A2	149
OR5AR1	63
OR5AU1	109
OR5B21	135
OR5C1	35
OR5K1	66
OR5K2	220
OR6A2	41
OR6B1	11
OR6C68	172
OR6C74	94
OR6J1	279
OR6K2	89
OR6K3	200
OR6K6	93
OR6M1	176
OR6N2	64
OR6Q1	54
OR6S1	53
OR6V1	121
OR6X1	133
OR6Y1	84
OR7G3	159
OR8B4	41
OR8D4	96
OR8U3	86
ORAI1	5
ORAI2	5
ORAI3	8
ORC1	8
ORC2	4
ORC3	8
ORC4	7
ORC5	9
ORC6	2
ORM1	15
ORM2	67
ORMDL1	11
ORMDL2	3
ORMDL3	0
OS9	1
OSBP	1
OSBP2	4
OSBPL10	5
OSBPL11	10
OSBPL1A	22
OSBPL2	3
OSBPL3	6
OSBPL5	11
OSBPL6	2
OSBPL7	8
OSBPL8	6
OSBPL9	3
OSCAR	145
OSCP1	2
OSER1	4
OSGEP	2
OSGEPL1	4
OSGIN1	16
OSGIN2	13
OSM	1
OSMR	3
OSR1	3
OSR2	7
OST4	6
OSTC	5
OSTF1	6
OSTM1	8
OSTN	14
OTC	6
OTOA	12
OTOF	9
OTOG	7
OTOGL	8
OTOL1	10
OTOP1	19
OTOP2	15
OTOP3	5
OTOR	2
OTOS	6
OTP	26
OTUB1	14
OTUB2	1
OTUD1	79
OTUD3	1
OTUD4	2
OTUD5	11
OTUD6A	53
OTUD6B	1
OTUD7A	110
OTUD7B	6
OTULIN	1
OTULINL	4
OTX1	8
OTX2	13
OVCA2	11
OVCH1	175
OVCH2	23
OVGP1	72
OVOL1	2
OVOL2	11
OVOL3	27
OXA1L	1
OXCT1	10
OXER1	145
OXGR1	17
OXLD1	9
OXNAD1	2
OXR1	9
OXSM	3
OXSR1	5
OXT	48
OXTR	14
P2RX1	5
P2RX2	13
P2RX3	6
P2RX4	4
P2RX5	8
P2RX6	15
P2RX7	8
P2RY1	7
P2RY10	32
P2RY11	38
P2RY12	5
P2RY13	4
P2RY14	9
P2RY2	13
P2RY4	42
P2RY6	14
P2RY8	178
P3H1	4
P3H2	3
P3H3	1
P3H4	3
P3R3URF	2
P4HA1	1
P4HA2	12
P4HA3	8
P4HB	14
P4HTM	7
PA2G4	2
PAAF1	46
PABIR1	18
PABIR2	15
PABIR3	192
PABPC1	22
PABPC1L	6
PABPC1L2A	57
PABPC1L2B	66
PABPC3	341
PABPC4	19
PABPC4L	8
PABPC5	22
PABPN1	2
PABPN1L	47
PACC1	3
PACRG	8
PACRGL	1
PACS1	3
PACS2	9
PACSIN1	5
PACSIN2	2
PACSIN3	2
PADI1	5
PADI2	2
PADI3	15
PADI4	20
PADI6	10
PAF1	1
PAFAH1B1	7
PAFAH1B2	6
PAFAH1B3	0
PAFAH2	0
PAG1	6
PAGR1	11
PAH	2
PAICS	4
PAIP1	4
PAIP2	2
PAIP2B	1
PAK1	9
PAK1IP1	3
PAK2	11
PAK3	9
PAK4	18
PAK5	15
PAK6	1
PALB2	8
PALD1	5
PALLD	6
PALM	18
PALM2AKAP2	11
PALM3	57
PALMD	7
PAM	29
PAM16	3
PAMR1	3
PAN2	5
PAN3	6
PANK1	2
PANK2	10
PANK3	5
PANK4	4
PANO1	155
PANX1	6
PANX2	30
PANX3	6
PAOX	6
PAPLN	2
PAPOLA	4
PAPOLB	12
PAPOLG	3
PAPPA	2
PAPPA2	3
PAPSS1	3
PAPSS2	9
PAQR3	3
PAQR4	5
PAQR5	3
PAQR6	243
PAQR7	11
PAQR8	6
PAQR9	38
PARD3	7
PARD3B	7
PARD6A	2
PARD6B	11
PARD6G	33
PARG	5
PARK7	6
PARL	6
PARM1	18
PARN	7
PARP1	4
PARP10	74
PARP11	3
PARP12	3
PARP14	29
PARP15	186
PARP16	3
PARP2	4
PARP3	46
PARP4	60
PARP6	2
PARP8	4
PARP9	9
PARPBP	5
PARS2	8
PARVA	3
PARVB	10
PARVG	10
PASD1	78
PASK	9
PATE1	12
PATE2	11
PATE3	16
PATE4	278
PATJ	6
PATL1	2
PATL2	12
PATZ1	16
PAWR	62
PAX1	10
PAX2	0
PAX3	3
PAX4	2
PAX5	2
PAX6	3
PAX7	6
PAX8	13
PAX9	3
PAXBP1	2
PAXIP1	8
PAXX	3
PBDC1	12
PBK	3
PBLD	5
PBOV1	341
PBRM1	2
PBX1	4
PBX2	5
PBX3	2
PBX4	85
